f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,Label
0.363735,-0.294471,0.725097,0.354817,0.111442,0.46611,0.247465,0.291845,1.285127,0.655946,0.480587,1.318926,0.467036,0.046442,0.003094,0.564002,-0.139013,0.072394,0.428435,1.109372,1.181316,0.896841,0.598256,0.343318,0.774761,1.401885,0.663638,0.3921,0.529051,0.479988,0.846942,0.256347,4.032782,4.105673,4.004821,3.361191,3.782737,3.612942,3.816766,3.550025,1.159504,0.6841,-0.128162,0.001627,1.142141,0.518967,0.424585,1.107843,0.531817,0.062192,0.092562,0.882381,1.513258,0.977805,0.42815,0.497977,0.621814,-0.308986,0.610561,0.862841,1.397822,1.090831,1.468466,1.356262,malware
-0.285046,-0.108028,0.024398,0.497747,-0.105671,-0.166504,-0.137704,0.414724,-0.703087,-0.250685,0.682822,0.147721,-0.276496,-0.010479,0.016864,0.211531,0.459876,0.097138,-0.134947,0.196771,-0.174563,-0.258334,-0.439977,-0.391282,-0.224111,-0.294447,0.078309,-0.29985,-0.785917,-0.260978,-0.117965,-0.151362,0.379881,-0.153386,0.220231,-0.004746,-0.010576,-0.208845,-0.014696,-0.191274,0.042506,-0.059062,-0.236157,0.247974,0.10671,-0.112016,0.036373,-0.020956,-0.216898,0.017624,-0.155253,-0.236233,-0.405692,-0.089652,0.141743,-0.173665,0.630177,0.221421,0.326083,0.198811,0.463216,-0.19675,-0.640184,-0.111531,normal
0.993605,1.35931,-0.117923,1.197997,-0.188284,0.202176,0.797564,1.552219,0.782359,1.051484,0.430567,0.752578,0.815304,1.573147,0.503719,0.543371,1.324572,0.728932,0.890927,1.035834,0.553572,-0.083549,1.323821,0.892265,0.26536,1.190144,1.744156,1.376672,1.776423,0.287501,0.952293,0.999678,0.787457,0.692515,-0.49179,1.601622,0.112449,1.246668,0.844935,0.82628,0.747534,0.929558,1.12835,1.268264,0.783345,0.297529,0.282086,1.307519,4.267908,3.928848,4.056212,4.347745,3.812483,4.375987,4.953877,4.336589,0.044592,1.230501,1.339586,1.363313,0.866546,1.889165,1.171188,2.185409,apt
0.584092,0.36442,1.610937,0.209144,0.482361,0.482624,0.824384,0.999773,0.870798,0.675909,0.211269,1.67548,0.95921,1.095425,0.535794,0.706303,1.367785,-0.152342,1.183575,0.728841,1.027193,1.589206,0.624986,-0.375905,0.348885,0.845815,1.582095,0.665323,1.536619,-0.206073,0.61339,1.307053,1.264741,-0.0394,0.461981,0.777722,0.541154,1.36618,0.845794,0.190037,1.04731,1.071155,0.322839,0.439052,0.519744,1.454964,0.800274,-0.154206,3.848464,4.712141,4.206305,3.837672,4.2197,4.83159,5.369254,4.363916,1.060316,0.794913,0.938526,0.423748,1.490258,0.633722,0.345246,0.493889,apt
0.134039,1.412089,0.79677,0.636869,0.793799,1.514436,1.286692,0.677998,1.051389,1.39219,0.996343,0.894326,-0.100634,1.400592,0.377257,-0.001822,0.028065,0.455202,1.058685,1.362285,0.993746,1.620981,0.658585,0.735568,-4.2e-05,0.580888,-0.078912,0.236225,1.123555,0.080816,0.125313,0.048987,1.189366,1.577506,0.80637,1.264298,0.31617,1.393452,0.517943,1.14041,0.82775,-0.023086,0.441678,0.916993,0.007658,0.97345,0.202677,1.083282,3.777731,4.589432,4.757473,4.314371,4.353942,5.058494,4.037554,4.14959,1.128294,1.030043,0.730727,0.293238,1.278132,0.282809,1.865193,0.302009,apt
-0.141683,0.532266,0.203432,-0.042242,0.101225,1.232647,0.78883,0.900881,2.251553,2.972004,2.749845,3.284728,3.516913,3.186892,2.647388,2.742544,0.519257,0.564033,0.303429,0.298406,0.262555,0.361093,0.562182,0.523575,0.250613,0.217928,0.200716,-0.111149,-0.116863,0.48478,-0.080791,0.60627,0.216896,0.608818,0.526631,0.619318,0.025635,0.424005,0.57205,-0.458097,1.005762,1.259679,0.66628,0.602646,0.504941,0.094455,0.190423,0.673982,-0.197948,-0.237323,0.061202,0.535314,-0.149671,0.138563,0.191996,-0.215341,-0.857896,-0.221931,0.357399,0.458765,0.462463,0.514308,-0.041878,-0.138274,probe
2.282807,2.96021,2.981885,2.86037,2.819947,3.525662,2.48903,3.346646,-0.210311,0.619028,0.675015,-0.011873,0.867433,0.331066,-0.274773,-0.04837,0.629743,0.535379,-0.356118,0.057334,0.211585,-0.108422,1.18101,0.225149,0.092185,0.655883,-0.044346,0.573342,-0.63048,-0.084144,0.592082,0.826589,-0.227983,-0.28042,0.375351,-0.160365,-0.00086,0.514382,-0.124846,-0.764442,-0.465488,0.12448,-0.71854,-0.013722,-0.506443,0.857973,1.094314,-0.356189,0.235541,-0.312182,-0.019192,0.931561,-0.09001,-0.008717,-0.304138,0.635785,-1.34847,-0.079259,0.099351,-0.177485,0.508595,0.660912,-0.515418,1.062069,dos
1.172051,0.972348,0.190696,0.869762,0.376886,0.723682,0.66654,0.442811,0.405407,0.753393,0.19328,0.210257,1.029739,0.792774,0.012,0.148524,-0.36143,1.00936,0.909859,0.110059,0.892343,1.493476,-0.092702,0.323205,-0.102536,1.026845,0.556774,0.420853,0.702338,0.34938,0.419265,0.723643,3.575465,3.638957,3.779566,3.891103,4.12074,4.112453,3.175185,4.483578,0.626603,0.450753,0.193407,1.495125,1.661938,1.439781,0.654637,0.754847,1.270966,0.491662,0.843586,0.702249,1.463446,1.246348,0.537913,1.286273,0.598271,0.3544,0.471599,0.666335,0.246727,0.367072,-0.049523,0.229883,malware
0.213738,0.083378,0.459588,0.26692,-0.042852,0.24387,0.447531,-0.21289,3.182654,2.329593,3.537507,3.277231,3.773177,2.537532,3.550053,3.461101,0.157996,0.07051,-0.248316,-0.365614,-0.098055,-0.325099,0.958075,-0.435923,0.307003,0.436067,0.400875,0.44038,0.66588,0.039335,0.279398,0.107897,0.826137,1.18494,-0.29727,-0.673995,0.496109,0.721668,1.12064,0.572051,0.868101,0.987027,0.89915,0.636522,-0.336994,0.236237,0.375017,0.195086,0.222852,0.945253,-0.100574,0.599574,0.382399,-0.14589,-0.244471,-0.525592,0.45851,0.21154,-0.1316,-0.604247,0.43472,0.161823,-0.081162,-0.193818,probe
0.334047,0.311987,-0.063129,0.090864,-0.60248,-0.289087,-0.073445,-0.268033,0.178599,0.499324,-0.294154,-0.209366,0.058862,0.402779,-0.305594,0.062259,0.455325,-0.41294,-0.320267,-0.105902,-0.130147,0.20315,0.060415,-0.443741,0.128853,-0.144385,0.318612,-0.156897,-0.159154,0.135283,0.190732,0.112025,-0.421399,0.134509,-0.258577,0.058819,-0.355934,0.111581,-0.20165,-0.320659,0.178455,0.060411,-0.153494,0.362795,-0.110163,0.008027,0.067228,-0.154916,0.117784,-0.133363,-0.10291,0.340661,-0.260147,-0.603195,0.402734,0.637332,-0.101317,-0.48421,-0.077621,-0.071556,-0.047481,-0.278347,0.14489,0.131127,normal
-0.181842,0.010084,-0.078067,-0.396401,-0.230114,0.392052,0.096181,-0.330897,-0.385089,-0.028041,0.390297,-0.04669,0.32675,0.087983,0.117813,-0.33393,0.234381,-0.083733,0.215773,-0.203542,0.044262,0.088001,-0.038508,0.101136,-0.066599,-0.162265,0.401371,0.262238,-0.190216,0.142111,-0.18567,-0.296171,0.258452,-0.426025,0.231714,-0.063181,-0.052887,0.102438,0.1453,-0.206586,0.179431,0.028343,-0.314014,-0.042469,0.34532,0.419149,0.179337,-0.297586,0.122652,0.212715,0.181427,0.196239,0.090816,-0.018103,-0.152092,-0.474484,0.08491,0.046513,0.139394,-0.334386,0.161254,0.513636,0.019613,-0.015416,normal
2.241277,2.735447,2.849229,1.925777,2.846156,2.726439,2.186518,2.620147,-0.020331,0.988543,0.219053,0.58622,0.066983,-0.723262,0.422554,-0.176184,-0.03102,-0.353837,0.152746,0.59933,0.539732,0.833785,0.897582,-0.800643,-0.417129,-0.693686,0.404369,-0.191887,-0.100131,0.022531,0.292157,-0.548394,-0.446489,0.120583,0.659436,0.108571,-0.236247,-0.846694,0.548704,-0.211169,-0.396347,-0.651896,-0.527595,-0.312546,0.012518,-0.423934,0.203569,0.009099,1.119897,-0.646999,0.192666,0.198302,-0.343751,0.162864,0.466317,0.163421,0.743008,-0.859959,-0.259005,0.783775,0.530412,0.36323,0.674947,-0.742451,dos
-0.003278,-0.079156,-0.062696,0.248119,0.30629,-0.166788,-0.167147,0.09484,0.381883,0.286498,-0.312963,-0.066019,-0.232651,-0.066878,0.401102,-0.35565,-0.404716,-0.207139,0.071828,0.155189,0.109362,0.293921,-0.440771,0.297084,-0.078024,0.182874,-0.330856,0.001239,0.059068,0.288938,-0.396314,0.007688,-0.271309,0.126374,0.194304,0.321793,-0.133757,0.231807,0.340225,-0.410812,0.153086,0.239628,-0.064682,-0.302693,0.235739,-0.299877,-0.044588,-0.010031,0.178885,-0.156658,-0.171146,0.024729,0.251598,0.571863,-0.37687,0.078836,-0.271634,0.254703,-0.234636,-0.168662,-0.147318,-0.01905,0.080799,0.120925,normal
-0.030521,-0.548136,-0.137018,0.307969,0.138269,0.062228,0.252167,0.121113,0.304431,0.229856,0.380425,0.089699,0.226315,-0.076782,-0.150365,0.426692,0.054051,0.20122,0.030935,-0.146629,0.002746,0.358999,0.13881,-0.427868,-0.053811,0.445573,-0.053449,-0.45012,0.473262,0.170598,-0.017503,-0.092854,0.270588,-0.135496,0.287064,0.135549,0.06117,0.036379,-0.043742,0.26141,-0.216336,-0.405481,0.15361,0.15781,0.12006,0.101932,-0.080135,0.196871,-0.01139,-0.121778,-0.077973,0.50516,-0.433744,0.124947,-0.419778,-0.027058,-0.108407,-0.521257,0.097259,-0.09501,-0.524802,0.209892,0.358752,0.372531,normal
-0.19892,-0.261773,0.145947,0.150273,-0.22597,-0.065057,-0.464561,-0.123585,0.099745,0.206234,-0.178262,0.262964,-0.378923,-0.311907,0.177415,0.41778,0.123358,-0.010086,-0.548796,-0.505612,0.032352,-0.089516,-0.276459,0.016383,0.028783,0.236104,0.034151,0.307099,0.001999,-0.028834,0.266078,-0.24461,0.703612,0.093814,0.095207,0.131274,0.469284,0.198127,-0.401264,0.350868,-0.085224,0.026789,-0.319813,0.131551,-0.162844,0.025042,-0.071025,0.481253,0.495565,0.011628,0.015994,-0.093361,0.276502,-0.08223,-0.105334,0.244648,-0.134575,-0.009439,-0.395328,0.176048,0.485217,0.180306,0.36545,-0.211526,normal
0.332597,0.546734,0.09132,-0.185126,1.040981,0.149812,0.010801,1.306286,0.981948,1.061469,0.82734,1.190118,0.997531,0.445002,0.120728,0.022584,0.537136,0.105003,0.241043,0.531468,1.229046,-0.07976,0.613376,0.036855,0.349646,1.018433,0.218249,0.481483,0.66346,0.91553,0.353448,1.167351,3.649691,4.067959,3.764538,4.183407,4.762378,3.72508,3.842793,3.655588,0.336324,0.285316,0.591609,0.25036,0.264015,-0.824476,1.223228,1.339711,0.891941,0.206753,0.031431,-0.104026,0.887622,1.169384,0.674739,0.986023,0.800181,0.253103,1.05426,1.025507,0.154282,0.963198,0.533577,0.4826,malware
0.81369,0.831359,0.597226,0.928608,0.796603,0.542125,0.84192,0.30864,0.886569,0.218894,0.819351,0.808285,0.465507,0.885728,1.294214,0.140993,1.029389,1.088922,0.506733,0.960406,0.485442,1.165291,-0.632528,1.2502,0.099475,0.640486,0.233722,1.27343,0.496924,0.356053,1.10408,0.929462,3.699864,3.403965,3.34319,4.423781,4.038518,3.928035,4.071503,2.973106,0.453963,0.465914,1.041624,-0.061091,1.074142,1.40749,-0.173591,0.607494,0.824704,0.992876,-0.374039,0.751928,0.501566,0.472526,1.531074,0.502998,0.802435,0.545851,0.708552,0.848687,1.002003,0.250363,0.668682,0.684583,malware
0.306112,-0.206321,0.534701,0.638281,0.002108,0.566624,0.190617,0.756212,3.955368,2.547851,3.386268,3.627234,2.603194,2.781196,2.77613,2.980248,0.079636,0.150772,0.617095,-0.613115,-0.198252,0.541468,0.488749,-0.236344,0.491866,0.83709,0.217938,-0.213582,0.633729,1.01537,-0.158763,0.257663,0.73057,0.291911,-0.546283,0.439538,-0.200464,-0.331825,-0.537487,0.775683,-0.13562,0.390001,0.500529,0.312819,0.373457,0.411472,0.302144,-0.102072,-0.142202,0.192758,0.183226,0.433194,0.735743,0.394757,-0.124898,-0.74152,-0.106022,-0.365021,-0.088667,0.349025,0.277976,1.07618,0.457387,1.099125,probe
0.317164,0.471939,1.063462,1.30563,0.146825,1.407387,0.369115,1.020955,1.980476,0.004632,0.947342,0.578722,0.921259,0.441462,-0.395759,0.380784,0.876152,1.327147,0.902493,1.382741,0.497953,0.461347,0.874385,0.551247,1.225127,0.087485,1.108214,1.263612,0.88429,1.130726,0.427864,0.345863,0.87849,0.394999,0.85523,0.855719,0.689667,0.847034,1.005613,0.674988,3.90541,4.490197,4.242974,4.322984,4.382161,4.186847,3.965111,3.842422,0.680198,0.936788,0.957785,0.784756,0.878486,0.222913,0.511014,1.021907,0.344948,0.783575,0.743205,0.66876,1.025457,0.822235,0.18114,0.952271,phishing
0.497647,1.31623,0.100513,0.247242,0.563924,0.103293,0.601187,-1.086336,3.007248,2.993653,2.977353,2.645383,3.447755,2.813,3.130123,3.023276,0.465164,0.883932,0.327797,0.618629,0.305192,0.012296,0.176299,0.112406,0.495673,0.287993,-0.117419,0.140117,-0.446663,0.156929,0.240588,1.053802,0.846803,-0.225334,0.330796,0.33869,0.136303,0.16499,0.080723,1.082719,0.052717,0.393422,-0.898064,0.610606,0.772915,-0.233414,0.009651,0.443177,0.248757,0.449866,0.110742,1.078469,-0.061383,1.451209,0.798866,0.614452,-0.228215,0.649357,0.511772,-0.713825,-0.39207,0.400933,0.180015,0.007585,probe
0.398374,1.578292,0.959694,1.084171,0.369552,0.104838,1.080059,1.271446,0.021078,0.367129,0.188584,0.816638,1.088855,0.434261,0.432958,-0.280534,0.170591,1.278291,0.821698,1.01683,0.435677,0.477122,0.608378,0.745908,1.219219,0.297261,0.537861,0.243037,-0.285674,1.014063,1.386354,0.944457,3.95363,4.684047,4.056495,4.211237,3.913438,3.982165,3.790172,4.224661,0.108923,0.788667,0.21613,0.829437,1.677357,0.914933,1.128266,1.006115,-0.446593,0.540738,0.801543,-0.339999,0.47226,0.56434,0.045784,0.16364,1.201809,-1.011373,0.722161,1.123607,0.58779,1.233882,0.40768,0.19272,malware
1.366262,0.626279,0.996173,0.367368,0.697747,0.575953,0.551952,1.420763,-0.003936,0.59776,0.624197,0.889485,0.106272,0.465457,0.331905,-0.41336,1.123115,-0.06147,-0.121448,1.026433,0.449315,0.464872,0.473451,1.083467,0.351681,0.86778,0.086471,0.74852,1.006211,1.232293,-0.097108,0.466486,4.569264,4.264841,3.760445,3.851714,3.983658,3.682158,4.096218,4.070729,0.098349,0.379603,0.395661,0.485015,0.721444,0.681213,0.27611,1.203124,0.602275,1.258629,1.248084,0.123359,0.379348,0.412231,0.74099,0.926884,0.666117,0.352093,1.343222,0.402708,0.933823,0.583277,0.570675,0.903189,malware
-0.123913,0.087789,0.730797,0.771631,-0.090951,0.447248,0.237115,-0.213706,2.906316,2.471095,3.563375,3.738612,2.855242,2.747914,3.514567,3.587267,-0.261485,0.17338,0.213478,-0.106849,0.413692,-0.074975,-0.003117,0.194396,-0.430078,-0.685404,0.653223,-0.093145,1.200689,1.127327,0.012085,1.292574,0.661909,-0.050391,-0.921828,0.54967,0.254083,0.434113,0.137024,-0.274736,0.047838,0.557987,0.080531,0.077812,-0.443724,0.28104,-0.260369,0.653337,-0.090345,0.106933,1.213793,0.102042,0.041741,0.50353,-0.563368,0.802864,0.687273,0.476003,-1.279694,0.123265,-0.33279,0.745848,0.713652,0.414604,probe
0.070558,0.237485,0.258605,0.721196,0.324685,0.510668,0.217725,0.38615,0.573146,0.53945,1.491344,0.587316,0.505616,-0.523634,0.707966,-0.288788,0.848263,0.664088,0.959054,0.314507,0.612141,0.904095,0.181703,0.874515,0.853915,0.53931,1.31034,0.831999,-0.153369,1.04491,0.303851,0.958957,3.982987,2.661216,4.122189,3.750255,3.643249,3.660011,4.204995,3.435428,1.100976,-0.083842,0.733062,0.947598,0.936554,0.682835,0.506942,0.352507,0.049911,0.291448,0.16738,0.093608,1.41167,-0.173742,1.106479,0.043574,0.140043,0.132686,0.100286,1.015285,0.864765,0.49533,1.818311,0.592473,malware
-0.162627,-0.19041,0.097562,0.428781,1.072015,-0.404016,0.02185,-0.163191,2.469409,3.082951,3.040666,2.223789,3.048168,2.497572,3.045322,3.611273,0.448381,0.319883,0.002055,0.27009,0.493464,0.448875,0.195352,0.337819,-0.352453,-0.090452,0.558402,0.618915,0.282119,0.905535,0.468609,0.135093,-0.308889,0.88743,0.586643,1.04924,1.215081,-0.339123,-0.33795,-1.04844,0.653263,0.535417,0.284001,-0.31176,0.199935,0.323117,0.592227,0.362844,0.538711,0.184141,0.771667,0.524279,-0.29412,0.865149,0.791507,0.449464,0.366323,0.986375,-0.494991,0.798551,0.025707,0.73283,0.294169,-0.319317,probe
3.005563,2.955997,1.555949,2.634626,3.130324,2.836589,2.83582,2.605753,-0.356523,0.112325,0.143442,0.396865,0.433425,0.158638,0.612709,-0.048716,-0.529811,0.334674,0.176871,0.343619,-0.449003,0.925858,0.439726,-0.009599,-0.300954,0.604719,-0.375796,1.137614,-0.155942,0.894227,0.036987,0.831336,-0.210691,0.128476,0.482137,0.417935,0.615343,-0.099362,0.158164,0.681775,-0.197365,0.377643,0.021378,0.212643,0.158048,-0.234727,0.002688,0.18522,0.073774,0.827731,0.57448,0.250491,-0.223416,-0.25081,1.008215,-0.334448,0.171237,0.282427,-0.020096,-0.330992,-0.233203,-0.125927,-0.199272,0.717474,dos
0.392317,0.728213,0.473684,1.289584,0.336049,-0.024522,0.111731,0.572096,0.578678,0.452914,-0.022277,0.858892,1.231646,0.373151,1.174772,0.749815,4.308409,3.52269,3.371471,3.689081,3.114887,3.493203,3.908822,3.67878,0.346069,0.450187,0.700955,0.686001,0.697529,0.512747,-0.011045,0.060681,0.567525,0.734157,0.675871,0.056152,0.291975,-0.168425,-0.266143,0.396666,0.97117,0.404912,1.218661,0.286153,0.374048,-0.085953,0.20374,-0.175472,-0.335402,-0.167819,0.398374,0.028482,0.135057,0.544442,-0.336959,0.396466,0.741634,0.780552,0.592455,0.336518,0.079317,0.322939,1.104058,0.48288,r2l
0.223295,0.442989,0.201098,0.561278,1.223372,-0.363558,-1.194666,0.052947,2.822188,2.870094,2.623102,3.432595,2.418402,3.242849,3.32731,3.18241,0.459214,0.66717,0.264104,0.084077,0.458867,0.510165,0.640356,-0.530577,0.157411,-0.239416,0.492434,0.567019,0.116514,-0.088171,0.508634,0.180041,0.88191,1.037829,0.69032,0.344696,1.061509,0.348324,0.024363,-0.063903,-0.076576,0.237134,0.448389,-0.396821,0.037983,0.335783,0.529632,0.228335,0.350029,-0.317335,-0.170304,0.212612,0.469748,0.344086,-0.141971,0.133547,0.920327,0.484916,0.16686,-0.221627,-0.081017,0.242966,0.364176,0.494504,probe
0.051673,-0.361577,0.123148,-0.082717,-0.04165,0.262066,-0.179859,0.337796,0.361119,0.188196,-0.245155,-0.546573,0.269709,0.027846,-0.186299,0.293391,-0.21539,-0.106039,0.131223,-0.278401,-0.02737,0.272284,0.052778,0.311857,0.283401,0.001935,-0.584185,-0.276443,0.190834,-0.387563,-0.081673,0.08462,0.367393,-0.143755,-0.160872,-0.013111,0.087728,-0.038562,0.262317,-0.199786,0.03004,0.111303,-0.100058,0.209927,0.03724,0.197211,0.048526,0.094101,-0.158098,-0.157693,0.306099,0.158878,-0.255741,0.045216,-0.593444,-0.143485,0.240257,-0.031286,0.029478,-0.754095,-0.098063,0.084568,0.116322,0.240589,normal
0.890399,0.648471,1.153679,1.566266,0.841697,0.489835,0.88575,0.316933,0.691351,1.828013,0.628607,0.856193,0.647313,0.535688,0.936406,0.148091,0.645216,0.109149,1.415013,1.164243,0.374323,-0.115124,0.940666,0.700327,1.729697,1.350781,1.005817,0.482293,0.602282,0.855949,0.879765,0.40155,0.106173,1.587702,0.735236,0.910885,0.334154,1.334789,1.188036,0.747214,4.214551,4.248243,4.164183,4.371058,4.289464,4.040844,3.59414,4.108597,1.057617,1.022471,1.310586,1.358205,1.035731,0.804349,0.874577,0.461532,1.079675,1.315654,1.188732,0.970362,0.611706,0.559813,0.648097,0.391425,phishing
0.677043,0.340485,0.329549,1.183067,0.928897,-0.30961,0.019863,0.418691,0.247299,-0.198747,0.532112,-0.365156,0.537039,0.808489,0.872731,0.415059,1.159867,0.629232,0.860621,0.148681,1.164736,0.478669,1.189547,1.091169,3.695937,3.762559,3.499029,3.211368,3.847839,3.824819,2.851597,3.542749,0.870606,1.139582,0.806392,-0.20277,0.0055,0.324301,1.109465,0.206816,0.95637,0.19959,0.719678,0.056987,0.392784,-0.029225,1.129395,0.167316,-0.216216,-0.251843,0.441555,0.273869,0.771926,0.374198,1.004685,0.306563,0.941917,0.051349,-0.1965,0.109498,-0.027934,-0.078284,0.666143,0.361058,u2r
0.003415,0.840396,-0.024265,-0.436018,-0.144899,1.010392,0.922712,-0.543256,0.726178,-0.53187,0.347747,-0.183488,0.760852,0.609597,0.800811,0.227142,3.223902,2.635339,2.846282,3.73684,3.475269,3.356951,3.877951,2.724936,0.684067,-0.17062,1.025043,0.605013,0.794026,0.044259,1.341944,1.259351,0.553671,0.888868,0.224151,-0.210817,0.718106,-0.05369,0.949599,0.831536,0.46585,0.440683,0.80518,0.483554,0.177992,-0.321528,0.791505,0.524898,1.600047,0.31684,0.495916,0.506477,0.65284,-0.075096,0.325253,0.732447,0.210256,0.715585,0.403522,0.540842,0.878011,0.25769,-0.293333,0.240147,r2l
1.235447,0.702173,0.864315,0.801369,0.943816,0.828263,0.764374,1.063483,1.160047,1.342483,0.345639,0.832244,-0.00242,0.503366,0.631359,1.053409,0.666993,1.022763,0.564706,0.460033,0.359033,1.030826,0.549723,-0.371921,1.006084,0.301829,0.806936,0.2119,0.726629,-0.571685,0.704841,0.326174,0.149519,1.063882,0.666596,0.610151,0.394062,1.122556,0.524369,1.389483,4.673306,4.761385,4.555606,3.84718,4.143602,4.02862,4.497175,4.115232,0.610541,1.466113,0.57266,0.439003,0.539124,1.202055,0.804503,0.926304,0.826198,-0.266804,0.239035,0.594554,0.861636,0.277062,0.263187,0.579466,phishing
0.36725,0.332765,0.902299,0.315419,-0.091134,1.061693,-0.965088,0.37731,0.457923,0.355371,0.585041,0.409811,0.584847,0.089001,-0.296574,0.339141,2.848064,2.982164,3.832667,4.011099,3.824218,3.740822,3.336978,3.76695,0.520029,1.236371,-0.053146,0.662674,-0.208932,0.665257,-0.413598,-0.186094,-0.217181,0.473459,0.519536,1.462716,0.318919,0.707643,0.432392,0.670004,0.424649,0.854828,-0.113703,-0.741363,0.547831,-0.452285,0.950282,0.113346,-0.107207,1.575234,0.351697,0.265452,0.696589,0.726959,0.872607,-0.239838,0.601248,0.228066,-0.054463,0.381651,-0.455059,0.775319,0.229196,0.145125,r2l
0.257382,0.049316,0.145986,0.182601,-0.180722,0.280209,0.63479,0.293701,0.577809,1.20987,1.306049,0.449433,0.876082,0.405009,0.260457,-0.022571,0.518976,0.967972,-0.093489,0.350808,0.329096,0.591095,0.598245,0.721756,4.433642,3.188277,3.163546,3.691314,4.233726,2.92193,3.729118,3.489398,0.86443,0.762686,0.501833,0.699385,0.183775,0.840101,1.103936,0.525072,0.296421,0.414682,0.835368,0.46116,-0.05984,0.908447,0.037724,0.671022,-0.359863,0.528668,0.449267,-0.40518,0.629767,-0.015612,0.518138,0.29472,-0.18625,0.009423,0.045438,0.922086,0.856117,1.467526,0.249656,0.23517,u2r
0.963441,0.880301,1.404849,0.929018,1.202165,0.244411,0.908316,0.672414,1.165751,0.954347,1.548795,0.420667,0.519913,0.99355,0.781604,0.415401,1.007969,0.617129,1.042743,0.075049,0.707972,0.910614,0.91619,1.154563,0.729989,1.041439,0.808743,1.169982,0.148016,-0.331941,1.404149,0.584157,0.073482,0.767655,0.606636,1.006083,1.06151,0.652149,1.258037,0.295083,-0.21773,0.906426,0.72392,-0.012539,1.114196,0.075739,0.78939,1.185123,4.505561,4.480208,4.176608,4.465823,4.618845,4.099934,3.881119,4.744735,1.673268,1.512624,-0.341882,1.403126,0.55456,1.650297,0.372656,0.332276,apt
-0.35512,0.865116,0.083291,0.207679,0.367591,-0.346278,0.423281,0.051173,3.172166,2.779877,2.332098,2.847682,3.32835,3.217327,3.053919,3.444159,0.148383,0.265324,0.024105,0.670478,0.371188,-0.010631,-0.430063,0.737233,-0.094829,0.272429,1.29867,0.600679,0.965017,-0.002156,0.721939,0.252001,0.404708,1.149379,0.114609,0.248665,-0.166447,0.639811,-0.012282,0.70022,-0.502461,0.486887,-0.049662,0.568733,0.233898,-0.000903,0.066048,-0.142675,0.617004,-0.231887,0.119815,0.395358,0.966073,0.235816,0.13087,0.363136,-0.693059,-0.299391,0.071085,-0.080836,-0.480375,0.626,0.356891,0.303119,probe
